id_servicio,servicio
831551174,7.8 Violencia Sexual
831551174,7.8 Violencia Sexual
831551174,7.9 Salud Nutricional
831551174,7.9 Salud Nutricional
831551174,7.9 Salud Nutricional
831552249,7.1 Servicios de atención primaria
831552249,7.1 Servicios de atención primaria
831552249,7.1 Servicios de atención primaria
831552249,7.1 Servicios de atención primaria
831552249,7.1 Servicios de atención primaria
831552249,7.1 Servicios de atención primaria
831552249,7.10 Vacunación
831552249,7.10 Vacunación
831552249,7.10 Vacunación
831552249,7.10 Vacunación
831552249,7.10 Vacunación
831552249,7.10 Vacunación
831552249,7.10 Vacunación
831552249,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
831552249,7.12 Atención a Lesiones y Traumas
831552249,7.13 Acciones a nivel Institucional
831552249,7.13 Acciones a nivel Institucional
831552249,7.13 Acciones a nivel Institucional
831552249,7.13 Acciones a nivel Institucional
831552249,7.13 Acciones a nivel Institucional
831552249,7.14 Acciones a nivel Comunitario
831552249,7.14 Acciones a nivel Comunitario
831552249,7.14 Acciones a nivel Comunitario
831552249,7.14 Acciones a nivel Comunitario
831552249,7.2 Salud Mental y Acompañamiento Psicosocial
831552249,7.2 Salud Mental y Acompañamiento Psicosocial
831552249,7.2 Salud Mental y Acompañamiento Psicosocial
831552249,7.2 Salud Mental y Acompañamiento Psicosocial
831552249,7.4 Enfermedades Transmisibles
831552249,7.4 Enfermedades Transmisibles
831552249,7.4 Enfermedades Transmisibles
831552249,7.4 Enfermedades Transmisibles
831552249,7.4 Enfermedades Transmisibles
831552249,7.4 Enfermedades Transmisibles
831552249,7.5 Salud Materna y Salud Perinatal
831552249,7.5 Salud Materna y Salud Perinatal
831552249,7.5 Salud Materna y Salud Perinatal
831552249,7.5 Salud Materna y Salud Perinatal
